model_encoder;ti;vi;tl;vl;ta;va;lr;tl_mean;tl_std;vl_mean;vl_std;ta_mean;ta_std;va_mean;va_std
'dpn68b';['data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/1.jpg'];[0.0038410674314945936, 0.00358169199898839, 0.003974379040300846, 0.003924638032913208, 0.003632158041000366, 0.004013665020465851, 0.0038740416057407856, 0.0040792180225253105, 0.003859966527670622, 0.0031825643964111805];[0.014189381152391434, 0.013478691689670086, 0.013636035844683647, 0.014321431517601013, 0.014467177912592888, 0.013507996685802937, 0.014638814143836498, 0.012973187491297722, 0.013553987257182598, 0.013465901836752892];[0.9085935473689057, 0.9394567456325211, 0.8845873124642417, 0.840645915014568, 0.9295149663287586, 0.9770690837276025, 0.8701345255190978, 0.9854576392293771, 0.8926023461421991, 0.9255304756843246];[0.712101498092543, 0.7060217147320733, 0.7077896227932979, 0.6755934533761969, 0.6905605435601392, 0.7355681089085536, 0.6956944737139296, 0.7319402206110189, 0.704604096228054, 0.7107240415528899];0.01;0.0037963390117511154;0.00025243708414285506;0.013823260553181171;0.0005136132297626612;0.9153592557111596;0.04329473046192977;0.7070597773568695;0.016940402032628955
'dpn68b';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.010149327106773853, 0.010846493765711784, 0.009519468992948532, 0.011199763976037502, 0.00935119017958641, 0.010829038918018341, 0.00985347293317318, 0.011875322088599205, 0.011574650183320045, 0.01075642742216587];[0.00043824565364047885, 0.0013453634455800056, 0.0008209535735659301, 0.0007574553601443768, 0.0006675332551822066, 0.0005335835739970207, 0.0007775992271490395, 0.0009193562436848879, 0.0007297155680134892, 0.00036592467222362757];[0.0002138359448241589, 0.00023540971384028442, 0.00018699115533249433, 0.00029097838247016394, 0.00033715805679024324, 0.00021197781304960195, 0.00034876218195645237, 0.0001537670382508738, 0.0001727507392278449, 0.00022432430181029694];[6.60888458144937e-05, 1.9658985102144477e-05, 3.4950745594120036e-05, 3.0597167955059845e-05, 2.9653968156018173e-05, 3.927323750374523e-05, 2.7764476248637315e-05, 3.652891950123305e-05, 4.581241575607464e-05, 5.9545671099558994e-05];0.01;0.010595515556633472;0.0008100046060366746;0.0007355730573181063;0.0002618515674382548;0.00023759553275524148;6.34940977099835e-05;3.8987443273108545e-05;1.3722910434275435e-05
'dpn68b';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/QS_7415.jpg'];[0.006110915914177895, 0.006714429706335068, 0.007211572490632534, 0.006432446651160717, 0.006780244410037994, 0.006348710507154465, 0.006762580946087837, 0.007123599760234356, 0.006531469523906708, 0.007007118314504623];[9.422492439625785e-06, 9.656040674599353e-06, 9.580237019690685e-06, 9.643987141316757e-06, 9.704042895464227e-06, 9.500088708591647e-06, 9.405928722117096e-06, 9.37668482947629e-06, 9.425833923160098e-06, 9.706928722152952e-06];[0.94023838682721, 0.9382284472694359, 0.9234313577491872, 0.9951041705062519, 0.9690707247358071, 0.9732213114359191, 0.8446059165054688, 0.9373535521464358, 0.8820678396884681, 0.9044661605456292];[-11385265624999.0, -11549476562499.0, -11503999999999.0, -11537933593749.0, -11595591796874.0, -11440884765624.0, -11368859374999.0, -11344179687499.0, -11384033203124.0, -11595607421874.0];0.01;0.0067023088224232195;0.00033412377390980665;9.542226507619489e-06;1.2397792603876745e-07;0.9307787867409812;0.0425892749032097;-11470583203124.0;92256543490.10667
'vgg19_bn';['data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/1.jpg'];[0.004906942136585712, 0.004226563032716513, 0.00428190128877759, 0.004108665511012077, 0.003852022346109152, 0.004750416614115238, 0.00358491949737072, 0.0037286351434886456, 0.004572938196361065, 0.003953505307435989];[0.01400134526193142, 0.014563391916453838, 0.014236867427825928, 0.014449570327997208, 0.014024393633008003, 0.014718216843903065, 0.013808852061629295, 0.014470339752733707, 0.014043853618204594, 0.014495143666863441];[0.8921905365721166, 0.9068352550085288, 0.9694080424000993, 0.9923150779017132, 0.9155591054388543, 0.7920165934650532, 0.9879761417946447, 0.9517764682488977, 0.7455820330898284, 0.9300612668819619];[0.786374312160906, 0.7890355657100854, 0.7919854946041951, 0.7860776398931312, 0.7703437583949901, 0.7832780300882087, 0.7887910649255522, 0.7849154004484724, 0.7870572870977499, 0.7796699965755974];0.01;0.00419665090739727;0.0004171101420601469;0.01428119745105505;0.0002839348071026168;0.9083720520801698;0.07734212315233827;0.7847528549898889;0.00576466352862357
'vgg19_bn';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.01183959748595953, 0.010806029662489891, 0.011274561285972595, 0.010940538719296455, 0.011082759127020836, 0.00968143530189991, 0.01085742749273777, 0.010655050165951252, 0.010929212905466557, 0.011083964258432388];[0.0011600201250985265, 0.0005190822994336486, 0.00042769493302330375, 0.0005557018448598683, 0.0011494422797113657, 0.0005783876986242831, 0.000660861493088305, 0.0008803524542599916, 0.0011010137386620045, 0.0005900433752685785];[4.2566425390577756e-05, 3.783635182785794e-05, 3.227019949081367e-05, 2.787378794455453e-05, 5.3950995213103425e-05, 3.477065945356461e-05, 4.6361867168331905e-05, 4.183007186386867e-05, 6.8128476598317e-05, 4.119862484830428e-05];[0.00030535377349127923, 0.00072156083540309, 0.0007981790368590813, 0.0005672172702244627, 0.0003647064742655637, 0.0006220876226364913, 0.0005217151382381768, 0.0003980535990348866, 0.00036405612351908534, 0.0006096039977057099];0.01;0.010915057640522719;0.000514408007621423;0.0007622600242029876;0.0002691296813529259;4.267874597992938e-05;1.097612240877386e-05;0.0005272533871377826;0.00015733591487110556
'vgg19_bn';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/QS_7415.jpg'];[0.006368889473378658, 0.006965938024222851, 0.006485091522336006, 0.006270939018577337, 0.007022544741630554, 0.00664674723520875, 0.007012144662439823, 0.006663354579359293, 0.0074156420305371284, 0.006529537029564381];[1.242930466105463e-06, 1.284008703805739e-06, 1.2433540632628137e-06, 1.2832477978008683e-06, 1.2738848909066292e-06, 1.191111323350924e-06, 1.2556050705825328e-06, 1.2271309515199391e-06, 1.1924776117666624e-06, 1.3352221230888972e-06];[0.8771211377756937, 0.9669418420687915, 0.8157127301293927, 0.9049241257606162, 0.8849375020558763, 0.9287038414121312, 0.9028684806428946, 0.9044692596586711, 0.7745588974857817, 0.8769013286469972];[-489122985838.84375, -511414947508.76556, -500507141112.2812, -508783966063.45306, -505182586668.9218, -467447265624.0, -504993469237.2812, -489830627440.40625, -479284210204.0781, -542158813475.56244];0.01;0.006738082831725478;0.00033808023559682047;1.2528973002190468e-06;4.175718040017455e-08;0.8837139145636845;0.05179661019997408;-499872601317.3594;19357849842.141605
'mit_b2';['data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/1.jpg'];[0.006174992769956589, 0.0063453977927565575, 0.006352914962917566, 0.005646641366183758, 0.005911682732403278, 0.006587750278413296, 0.005859089083969593, 0.006799432449042797, 0.00606906320899725, 0.0064369007013738155];[0.022183939814567566, 0.024100840091705322, 0.02470504865050316, 0.023669984191656113, 0.025341160595417023, 0.024098750203847885, 0.025035832077264786, 0.023001529276371002, 0.02362113445997238, 0.024344297125935555];[7.1032842359208814e-06, 4.160138657338663e-06, 1.4379926252860997e-05, 1.051726830247901e-05, 4.447951609143352e-06, 4.396928284577939e-06, 1.3877198088652065e-05, 7.213163360830777e-06, 1.1985670925085401e-05, 1.2639319074581046e-05];[2.6711811061952417e-06, 2.824532883916042e-06, 2.1733232357101784e-06, 2.8957942822538385e-06, 2.46533819536765e-06, 2.909252447724775e-06, 2.2092183191713133e-06, 2.2668256661750874e-06, 2.489034662156442e-06, 2.6559205251741602e-06];0.01;0.00621838653460145;0.00033619295367945276;0.024010251648724078;0.0008974202596090497;9.072084879147013e-06;3.863465673930154e-06;2.556042132384473e-06;2.643166455909936e-07
'mit_b2';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.011572059243917465, 0.011550234630703926, 0.010509496554732323, 0.01122823916375637, 0.009637674316763878, 0.010655965656042099, 0.011026538908481598, 0.010767567902803421, 0.010222984477877617, 0.01073551457375288];[0.0007152115576900542, 0.00040708412416279316, 0.0006093727424740791, 0.00044362590415403247, 0.0008540619164705276, 0.0005034372443333268, 0.0008768183761276305, 0.001361853675916791, 0.0002786876284517348, 0.0007842787308618426];[0.00015301167267367521, 0.0002055125331215102, 0.000137546288780932, 0.0002577318650576199, 0.0004200910119119827, 0.0001848255916369057, 0.00018280465223929898, 0.00028573792986263946, 0.00015510805210428025, 0.0002989286034370542];[0.004832433861263086, 0.004090880245292805, 0.005837307318736773, 0.008266671675430826, 0.0029666393571167182, 0.005957827808519056, 0.0006200634401287708, 0.000803447961428283, 0.010842541024405183, 0.0026313409702787283];0.01;0.010790627542883157;0.0005645399868823893;0.0006834431900642812;0.0002955545356542516;0.00022812982008258987;8.347335011538087e-05;0.004684915366260023;0.003046748026549055
'mit_b2';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/QS_7415.jpg'];[0.00943036936223507, 0.01082727313041687, 0.00948698166757822, 0.009920492768287659, 0.01084978599101305, 0.009294663555920124, 0.011043808422982693, 0.010623281821608543, 0.009685752913355827, 0.00927724689245224];[3.950370586203178e-11, 3.9486261482757357e-11, 3.949713819895173e-11, 3.953681479429427e-11, 3.951539095936596e-11, 3.9500840098849466e-11, 3.9480096275523735e-11, 3.952045635191581e-11, 3.953103816511927e-11, 3.9543923691098826e-11];[0.521004812044345, 0.6776297697913665, 0.4239014341950479, 0.612933892443458, 0.359567126369846, 0.45556475804158225, 0.4774819363941829, 0.5944633531778656, 0.6459844969823506, 0.5540570276537644];[-169457047.17771912, -169567733.00306702, -169123693.30065155, -169641225.53007507, -169197677.565979, -169746606.54203796, -169457702.82881165, -169505654.76553345, -168862550.45072937, -169880940.5102005];0.01;0.01004396565258503;0.0006765954912541295;3.951156658799082e-11;2.04279367235869e-14;0.532258860709381;0.09772008938110852;-169444083.16748047;290208.4480687856
'mobileone_s4';['data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/1.jpg'];[0.006769436411559582, 0.00699963653460145, 0.006834432948380709, 0.00789118092507124, 0.00611712085083127, 0.005802711937576532, 0.005722669884562492, 0.007354750297963619, 0.006788074038922787, 0.006227419711649418];[0.023483743891119957, 0.025069691240787506, 0.02429228648543358, 0.02550879493355751, 0.02411886490881443, 0.02552122063934803, 0.02476527914404869, 0.024804430082440376, 0.023259123787283897, 0.024231906980276108];[0.00047501715332054495, 5.896086155232627e-05, 0.0006914752342884745, 0.00010598788391480429, 0.0007462660257830933, 0.0005454706493405181, 1.3657518733278806e-05, 1.68964653457504e-06, 0.0003649783093152559, 0.0009961179708580792];[1.9457185562732349e-07, 1.9689580632586967e-07, 2.049481492294447e-07, 2.0808175038578014e-07, 2.1098527225316133e-07, 1.912381069058e-07, 2.0331677486051802e-07, 1.9025884123724524e-07, 2.1530234606270682e-07, 2.0077869467005627e-07];0.01;0.00665074335411191;0.0006532350842030953;0.02450553420931101;0.0007335314805704317;0.00039996212536409504;0.00033149553005245864;2.0163775975579058e-07;8.001146021752179e-09
'mobileone_s4';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.006202590186148882, 0.005899237468838692, 0.005943358410149813, 0.005906180012971163, 0.0064170947298407555, 0.006413942202925682, 0.006330049596726894, 0.007334018126130104, 0.006580621935427189, 0.006858384236693382];[0.0006594844162464142, 0.0003912461397703737, 0.0004317720013204962, 0.0002950553025584668, 0.0008097447571344674, 0.0007506161346100271, 0.0004926933906972408, 0.0004837839805986732, 0.0004046594840474427, 0.0005507579771801829];[0.9880742991068932, 0.9914302958884874, 0.9805338216540069, 0.9742164096883508, 0.905489457421332, 0.9891272406699971, 0.9957500022164553, 0.7548040991482916, 0.9620571768235177, 0.8870167163464788];[0.9851925833457591, 0.7488537548997184, 0.8659462826908717, 0.7106672285704683, 0.8923451748571932, 0.9536434386935956, 0.9115058892297331, 0.9507843436286062, 0.974310425117047, 0.7929605032646525];0.01;0.006388547690585255;0.0004314292340761598;0.0005269813584163785;0.00015728093542670654;0.9428499518963809;0.07210585264871729;0.8786209624297646;0.09228544210249463
'mobileone_s4';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/QS_7415.jpg'];[0.005353011190891266, 0.005378419999033213, 0.005187909584492445, 0.005585320293903351, 0.005195553880184889, 0.00534813292324543, 0.006059959996491671, 0.005133955739438534, 0.005989857949316502, 0.00508271437138319];[2.998408812904252e-11, 2.8437564802974435e-11, 2.6654192741837335e-11, 2.9363844689100915e-11, 2.720862424254733e-11, 2.8011225283730568e-11, 2.6980050138458722e-11, 2.7027850443839263e-11, 2.424144565638109e-11, 2.7779476635680922e-11];[0.9762805410687567, 0.9980356309320056, 0.9863188662835953, 0.9672281585742146, 0.9709544389888537, 0.9781185731874017, 0.978597534756192, 0.9967659665663716, 0.9109250060203522, 0.980903478296017];[-1417443036.033081, -1415393589.927124, -1375536679.2215576, -1377928375.197815, -1376253961.5167847, -1373037575.675415, -1346030115.0812378, -1342688797.904419, -1308944939.5670166, -1361961840.583252];0.01;0.005431483592838049;0.00032733853420121347;2.756883627635931e-11;1.5075626683860252e-12;0.9744128194673761;0.023174550805081073;-1369521891.0707703;30925355.613075443
